,url,ingredients,instructions
29,https://www.loveandlemons.com/baked-ziti/,"4 cups (32 ounces) marinara sauce
2 cups (16 ounces) ricotta cheese
2 garlic cloves, minced
1 tablespoon lemon zest
1 teaspoon oregano
¼ teaspoon red pepper flakes
¾ teaspoon sea salt, more for the pasta water
Freshly ground black pepper
1 pound ziti pasta
Extra-virgin olive oil, for drizzling
1 pound fresh spinach
1½ cups smoked mozzarella cheese
¼ cup grated pecorino or Parmesan cheese
Chopped fresh parsley and/or torn basil leaves, for garnish","Preheat the oven to 425°F. Spread ½ cup marinara in the bottom of a 9x13-inch baking dish.
In a medium bowl, combine the ricotta cheese, garlic, lemon zest, oregano, red pepper flakes, ½ teaspoon salt, and several grinds of fresh pepper.
In a large pot of salted boiling water, cook the pasta according to package directions until al dente. Drain.
Return the pot back to the stove. Over low heat, drizzle the bottom of the pot with a little olive oil and add the spinach. Toss and sauté 1 to 2 minutes until just wilted, working in batches if necessary. Turn off the heat, remove the spinach from the pot, and gently squeeze out some of the excess water. Coarsely chop it and set aside.
Add the pasta back to the pot along with the remaining marinara, most of the chopped spinach, ¼ teaspoon sea salt, and more fresh pepper and toss until combined.
Add half the pasta to the baking dish, top with dollops of the ricotta, the remaining spinach, and scoop the remaining pasta on top. Top with the mozzarella and pecorino cheese. Drizzle with olive oil and bake until the cheese is browned, 16 to 22 minutes.
Garnish with fresh basil or parsley and serve hot."
30,https://www.loveandlemons.com/hasselback-potatoes/,"6 medium Yukon Gold potatoes
Extra-virgin olive oil
Sea salt and freshly ground black pepper
Fresh sage leaves
1 recipe Garlic Butter, melted
Fresh parsley, for serving
Red pepper flakes, for serving","Preheat the oven to 425°F and line a baking sheet with parchment paper.
Place one of the potatoes on a cutting board and lay butter knives or chopsticks along both of its long sides. Use a sharp knife to cut the potato crosswise into ⅛-inch-thick slices, stopping when your knife reaches the butter knives or chopsticks so that the potato stays intact at the bottom. Repeat with the remaining potatoes.
Place the potatoes on the baking sheet. Drizzle with olive oil, sprinkle with salt and pepper, and use your hands to coat, doing your best to get the oil and seasonings in between the potato slices. Slide a sage leaf into each of the cracks between the potato slices. Drizzle with a little more olive oil and roast for 50 minutes.
Remove the potatoes from the oven and brush with the garlic butter. Roast for another 25 minutes, or until the potatoes are tender in the middle and crisp around the edges. Season to taste with salt and pepper and top with parsley and red pepper flakes. Serve with more garlic butter on the side."
31,https://www.loveandlemons.com/gingerbread-cookies-recipe/,"½ cup unsalted butter, at room temperature
⅔ cup packed dark brown sugar
⅓ cup unsulphured blackstrap molasses, we like the Wholesome brand
1 large egg yolk
1 teaspoon vanilla extract
2¼ cups all-purpose flour, spooned and leveled
2 teaspoons cinnamon
2 teaspoons ground ginger
1 teaspoon baking soda
½ teaspoon fine sea salt
¼ teaspoon ground cloves
1 tablespoon almond milk, or any milk","In the bowl of a stand mixer, or using an electric mixer, cream the butter and brown sugar. Add the molasses, egg yolk, and vanilla and mix again.
In a medium bowl, whisk together the flour, cinnamon, ginger, baking soda, salt, and cloves. Gradually add the dry ingredients to the wet ingredients, mixing after each addition. Mix in the almond milk.
Form the dough into a ball, divide the ball in half, and flatten each half into a 1-inch-thick disk. Wrap in plastic and chill for at least 2 hours.
Preheat the oven to 350°F and line two large baking sheets with parchment paper.
Roll out the dough on a lightly floured surface until about ¼-inch thick. Use cookie cutters to cut out desired shapes, then transfer the cut-outs to the prepared baking sheets, re-rolling the dough scraps as necessary.
Bake, one sheet at a time, for 7 to 9 minutes, or until the edges of the cookies are just set but the middles are still soft. The cookies might seem underdone, but taking them out at this point will ensure that they stay soft once they cool. I typically use a 3-inch cookie cutter and bake my cookies for 8 minutes. The exact timing will depend on your oven, the size of your cookie cutters, and how soft or crunchy you like your gingerbread cookies.
Let cool on the baking sheet for 5 minutes before transferring to a wire rack to cool completely. Decorate as desired."
32,https://www.loveandlemons.com/kale-caesar-salad/,"1 bunch curly kale, stemmed
1 teaspoon extra-virgin olive oil
Sea salt
5 cups chopped romaine lettuce
Homemade Caesar Dressing or Vegan Caesar Dressing
1 cup Homemade Croutons
Shaved Parmesan cheese or vegan Parmesan
Roasted chickpeas, optional 
1 avocado, diced, optional","Tear the kale into bite-size pieces and place in a large bowl. Drizzle with the olive oil and sprinkle with a pinch of salt. Use your hands to massage the leaves until they wilt.
Add the romaine and toss. Drizzle with half the dressing and toss again.
Transfer to a serving bowl and top with the croutons and Parmesan. Add more dressing, roasted chickpeas, and avocado, if desired, and serve."
33,https://www.loveandlemons.com/vegan-caesar-dressing/,"½ cup raw cashews
1 garlic clove
2 tablespoons fresh lemon juice
2 teaspoons Dijon mustard
2 teaspoons capers, drained
½ cup water
Freshly ground black pepper","In a high-speed blender, place the cashews, garlic, lemon juice, mustard, capers, water, and several grinds of pepper. 
Blend until smooth and season to taste."
34,https://www.loveandlemons.com/old-fashioned-recipe/,"½ teaspoon sugar or ¼ ounce simple syrup
3 dashes Angostura Bitters
2 ounces bourbon or rye whiskey
1 large square ice cube
Twisted orange peel, for garnish","Combine the sugar and bitters in the bottom of a rocks glass. Use a muddler to muddle and dissolve the sugar. Add the whiskey and the ice and stir well. Let the whiskey chill and the ice dilute for 30 seconds. 
Garnish with a twisted orange peel and serve."
35,https://www.loveandlemons.com/broccoli-cheddar-soup/,"4 tablespoons unsalted butter
1 medium yellow onion, chopped
½ teaspoon sea salt
Freshly ground black pepper
3 garlic cloves, chopped
¼ cup all-purpose flour
2 cups whole milk or unsweetened almond milk
2 cups vegetable broth
3 cups chopped broccoli florets
1 large carrot, julienned or finely chopped
½ teaspoon Dijon mustard
8 ounces shredded cheddar cheese, about 2 heaping cups
Homemade croutons, for serving, optional","Melt the butter in a large pot or Dutch oven over medium heat. Add the onion, salt, and several grinds of pepper and cook, stirring, for 5 minutes, or until softened. Stir in the garlic and cook for another minute, then sprinkle in the flour and whisk continuously for 1 to 2 minutes, or until the flour turns golden. Slowly pour in the milk, whisking continuously. 
Add the broth, broccoli, carrot, and mustard and stir to combine. Simmer for 15 to 20 minutes, or until the broccoli is tender. 
Gradually add the cheese, stirring after each addition, until all the cheese is melted and the soup is creamy. Season to taste and serve with croutons, if desired."
36,https://www.loveandlemons.com/peanut-butter-blossoms/,"1½ cups all-purpose flour, spooned and leveled
1 teaspoon baking soda
½ teaspoon sea salt
½ cup unsalted butter, at room temperature
½ cup packed light brown sugar
¼ cup granulated sugar, plus ½ cup for rolling
¾ cup creamy peanut butter*
1 large egg
2 tablespoons milk, almond milk, or oat milk
1 teaspoon vanilla extract
36 Hershey’s kiss candies, unwrapped","Preheat the oven to 375°F and line two large baking sheets with parchment paper.
In a medium bowl, whisk together the flour, baking soda, and salt.
In the bowl of a stand mixer, beat the butter, brown sugar, and ¼ cup granulated sugar until light and fluffy. Add the peanut butter, egg, milk, and vanilla and mix until creamy. Gradually add the dry ingredients and mix on low speed until just combined.
Scoop heaping tablespoons of the dough, then use your hands to roll it into balls. Roll the dough balls in the remaining ½ cup granulated sugar and arrange them on the prepared baking sheets, leaving at least 1 inch between balls.
Bake, one sheet at a time, for 8 minutes, or until fine cracks start to form on the tops of the balls. Remove from the oven and press a chocolate kiss into the top of each cookie until the edges start to crack. Use a spatula to immediately transfer the cookies to a wire rack to cool completely."
37,https://www.loveandlemons.com/snickerdoodle-recipe/,"1¼ cups plus 3 tablespoons granulated sugar
2 teaspoons cinnamon
1 cup unsalted butter, at room temperature
1 large egg
1 large egg yolk
2 teaspoons cream of tartar
1 teaspoon baking soda
1 teaspoon vanilla extract
½ teaspoon sea salt
2¾ cups all-purpose flour, spooned and leveled","Preheat the oven to 375°F and line two large baking sheets with parchment paper.
In a shallow dish, mix together 3 tablespoons of the sugar and the cinnamon. Set aside.
In the bowl of a stand mixer, cream together the butter and the remaining 1¼ cups sugar until light and fluffy. Add the egg and egg yolk and beat until creamy. Add the cream of tartar, baking soda, vanilla, and salt and mix until combined. Gradually add the flour and mix until just combined.
Use a 2-tablespoon cookie scoop to scoop the dough, then use your hands to roll it into balls. Roll the dough balls in the cinnamon sugar and arrange them on the prepared baking sheets, leaving at least 2 inches between balls.
Bake, one sheet at a time, for 8 to 9 minutes, or until the cookies are puffed. They will look underdone, but taking them out at this point helps them stay soft and chewy in the middle. Allow them to cool for 10 minutes on the baking sheet, then transfer to a wire rack to cool completely."
38,https://www.loveandlemons.com/sauteed-green-beans/,"1 tablespoon fresh lemon juice
1 garlic clove, grated
½ teaspoon Dijon mustard
½ teaspoon sea salt
1 tablespoon fresh thyme leaves
2 teaspoons extra-virgin olive oil
12 ounces fresh green beans, trimmed
3 tablespoons water
Freshly ground black pepper","In a large bowl, whisk together the lemon juice, garlic, mustard, salt, and several grinds of pepper. Stir in the thyme leaves.
Heat the olive oil in a large skillet over medium heat. Add the green beans and toss to coat. Add the water, cover, and cook 5 for minutes, or until the beans are tender but still have a slight bite. Transfer to the bowl with the lemon mixture and toss. Season to taste and transfer to a serving platter, leaving any excess water behind."
39,https://www.loveandlemons.com/thanksgiving-side-dishes/,"1 bulb roasted garlic, from this recipe
2 pounds Yukon gold or butterball potatoes, peeled
2 teaspoons sea salt, divided
⅓ cup extra-virgin olive oil
Freshly ground black pepper
Butter, optional for serving
Chopped chives and/or rosemary, optional for sprinkling","Use the back of a chef’s knife or a small masher to mash the roasted garlic into a paste before incorporating into the mashed potatoes. Set aside.
Place the potatoes and 1 teaspoon of salt in a large pot and fill with enough water to cover the potatoes by 1 inch. Bring to a boil and cook until fork tender, about 20 minutes. Drain, reserving 1 cup of the cooking liquid.
Use a ricer or a potato masher to mash the potatoes into a large bowl. Use a rubber spatula to fold in the roasted garlic, olive oil, ½ cup of the reserved cooking liquid, 1 teaspoon salt, and several pinches of pepper. Continue folding until creamy, adding up to ½ cup more cooking liquid if desired for creamier potatoes. Serve hot with butter, rosemary, and chives, if desired."
40,https://www.loveandlemons.com/wild-rice-pilaf/,"1 cup dry brown rice/wild rice blend*, rinsed well
2 cups water
2 tablespoons plus 1 teaspoon extra-virgin olive oil, plus more for drizzling
1 sweet potato, peeled and cut into small cubes
2 shallots, cut into 1-inch chunks
2 garlic cloves, grated
1 tablespoon fresh thyme leaves
½ teaspoon sea salt, plus more for sprinkling
1 cup shaved Brussels sprouts
Heaping ½ cup dried cranberries
½ cup chopped pecans
⅓ cup chopped fresh parsley, plus more leaves for garnish
Freshly ground black pepper","Preheat the oven to 425°F and line a baking sheet with parchment paper.
In a medium saucepan, combine the rice, water, and 1 teaspoon of the olive oil. Bring to a boil, cover, reduce the heat, and simmer for 45 minutes, or until the water is absorbed. Remove from the heat and let sit, covered, for 10 minutes. Fluff with a fork.
Place the sweet potatoes and shallots on the prepared baking sheet, drizzle with olive oil, and sprinkle with salt and pepper. Toss to coat and spread evenly on the baking sheet. Roast for 20 to 25 minutes, or until tender and browned around the edges.
While the rice is still warm, toss it with the remaining 2 tablespoons olive oil, the garlic, thyme, salt, and several grinds of pepper. Add the Brussels sprouts, roasted sweet potato, shallot, cranberries, pecans, and parsley and toss again to combine.
Season to taste, garnish with more parsley, and serve."
